# a   rel_err_y0   rel_err_y1   rel_err_y2
1.75792361395869312e-05 1.03699385956002033e-05 1.61303082002461906e-10 1.11022302462515654e-16
1.77827941003892290e-05 1.37238336863632071e-05 2.82516787741826647e-10 2.22044604925031308e-16
1.79887091512878744e-05 2.13355014477834004e-05 6.82810141761081013e-10 2.22044604925031308e-16
1.81970085860998271e-05 4.03797189751919916e-06 2.44578801655848110e-11 1.11022302462515654e-16
1.84077200146895449e-05 2.86293277211857600e-05 1.22946930414258304e-09 1.11022302462515654e-16
1.86208713666286573e-05 2.19643074090836166e-05 7.23640924960022858e-10 2.22044604925031308e-16
1.88364908948980211e-05 2.06801308151316476e-05 6.41506292531346389e-10 1.11022302462515654e-16
1.90546071796324841e-05 2.06647763851819377e-05 6.40545061436625929e-10 1.11022302462515654e-16
1.92752491319093679e-05 2.42328667627855765e-05 8.80854833518185387e-10 1.11022302462515654e-16
1.94984459975804558e-05 6.80077794457112361e-06 6.93757273850792444e-11 0.00000000000000000e+00
1.97242273611485336e-05 2.38945284110059220e-05 8.56429593909524556e-10 0.00000000000000000e+00
1.99526231496887862e-05 1.28919279684946986e-05 2.49303799826350314e-10 2.22044604925031308e-16
2.01836636368155955e-05 1.23065112231923734e-05 2.27176388811756169e-10 1.11022302462515654e-16
2.04173794466952740e-05 1.36868947495649707e-05 2.80997891621836970e-10 0.00000000000000000e+00
2.06538015581053111e-05 2.61358522442023400e-05 1.02463304507693920e-09 0.00000000000000000e+00
2.08929613085404091e-05 3.52766931610570822e-06 1.86667348245350695e-11 1.11022302462515654e-16
2.11348903983664756e-05 2.29276103287379129e-05 7.88519138872345593e-10 0.00000000000000000e+00
2.13796208950223231e-05 1.70155153333961806e-06 4.34297042772868735e-12 0.00000000000000000e+00
2.16271852372702026e-05 1.27200159152351944e-05 2.42699194075157720e-10 0.00000000000000000e+00
2.18776162394955190e-05 1.22508008426613912e-05 2.25124030528434105e-10 1.11022302462515654e-16
2.21309470960563657e-05 2.43884453863252304e-05 8.92201534874459412e-10 0.00000000000000000e+00
2.23872113856833792e-05 1.51449030697525799e-05 3.44050343770163636e-10 0.00000000000000000e+00
2.26464430759306201e-05 2.30712513438202649e-05 7.98430210835476828e-10 0.00000000000000000e+00
2.29086765276777490e-05 1.83403173311669221e-05 5.04547847945957528e-10 1.11022302462515654e-16
2.31739464996847977e-05 1.92674893635391697e-05 5.56857782108011179e-10 2.22044604925031308e-16
2.34422881531992286e-05 5.06889225282414202e-06 3.85405041214426092e-11 0.00000000000000000e+00
2.37137370566165538e-05 1.44439646323490933e-05 3.12943781999308612e-10 1.11022302462515654e-16
2.39883291901949003e-05 9.73084255129208486e-06 1.42034162209370152e-10 2.22044604925031308e-16
2.42661009508241443e-05 1.87442180020758187e-05 5.27015320272994359e-10 0.00000000000000000e+00
2.45470891568502856e-05 1.58909794651940217e-05 3.78786890742333071e-10 2.22044604925031308e-16
2.48313310529556786e-05 1.15994307030575783e-05 2.01819450040829906e-10 0.00000000000000000e+00
2.51188643150958219e-05 1.53632837602835082e-05 3.54047791084610708e-10 1.11022302462515654e-16
2.54097270554930642e-05 1.91547678800585430e-05 5.50361090034812150e-10 0.00000000000000000e+00
2.57039578276886449e-05 9.46558504155703417e-06 1.34396271889158925e-10 0.00000000000000000e+00
2.60015956316527212e-05 6.17294717075722588e-06 5.71580560659867842e-11 0.00000000000000000e+00
2.63026799189538141e-05 4.35808087284605961e-07 2.84772205816352653e-13 0.00000000000000000e+00
2.66072505979880847e-05 1.50724375425070889e-07 3.39728245535297901e-14 0.00000000000000000e+00
2.69153480392691396e-05 7.34066209284733873e-06 8.08282329956000467e-11 0.00000000000000000e+00
2.72270130807791004e-05 8.21839571563121041e-06 1.01312624956051422e-10 2.22044604925031308e-16
2.75422870333816904e-05 4.21527280924927084e-06 2.66527910852687455e-11 1.11022302462515654e-16
2.78612116862977223e-05 1.43924808544415583e-05 3.10716785634213011e-10 1.11022302462515654e-16
2.81838293126445487e-05 8.64120068388984919e-06 1.12005293928518768e-10 1.11022302462515654e-16
2.85101826750390967e-05 7.73130913667152697e-06 8.96600571564931670e-11 0.00000000000000000e+00
2.88403150312660563e-05 1.19426941385114560e-05 2.13942863425131691e-10 0.00000000000000000e+00
2.91742701400116603e-05 3.97310096222902587e-06 2.36782815576930261e-11 2.22044604925031308e-16
2.95120922666638405e-05 5.58609048173508427e-06 4.68065586289867497e-11 1.11022302462515654e-16
2.98538261891795705e-05 1.54456314214179713e-05 3.57853191523815894e-10 1.11022302462515654e-16
3.01995172040201920e-05 1.41253381815698020e-05 2.99289149019443812e-10 1.11022302462515654e-16
3.05492111321551568e-05 3.13341542779177473e-05 1.47272849471136169e-09 2.22044604925031308e-16
3.09029543251359206e-05 4.13578153868332521e-05 2.56573884360733473e-09 1.11022302462515654e-16
3.12607936712395581e-05 1.60407670712903183e-05 3.85961262949763295e-10 0.00000000000000000e+00
3.16227766016837953e-05 1.03468615053614599e-06 1.60593760512028894e-12 1.11022302462515654e-16
3.19889510969139734e-05 5.19462750214749747e-05 4.04769329165333147e-09 0.00000000000000000e+00
3.23593656929628090e-05 7.65545703251824250e-06 8.79086803351469825e-11 2.22044604925031308e-16
3.27340694878837921e-05 3.28192528509241299e-05 1.61567270673401708e-09 0.00000000000000000e+00
3.31131121482590763e-05 2.91942262797828533e-05 1.27846666586606261e-09 0.00000000000000000e+00
3.34965439157827944e-05 7.80200553462950808e-06 9.13068509689196617e-11 1.11022302462515654e-16
3.38844156139202760e-05 3.51374048019881258e-05 1.85197746027654375e-09 0.00000000000000000e+00
3.42767786546450495e-05 1.19295904139615772e-05 2.13471906818085699e-10 1.11022302462515654e-16
3.46736850452531676e-05 3.36399245024487925e-05 1.69748592959706457e-09 2.22044604925031308e-16
3.50751873952567951e-05 1.17059885789139173e-05 2.05546135667589169e-10 2.22044604925031308e-16
3.54813389233575336e-05 1.43595542894114914e-05 3.09296588341112511e-10 0.00000000000000000e+00
3.58921934645004974e-05 3.05198726706645829e-05 1.39720801595188959e-09 2.22044604925031308e-16
3.63078054770100994e-05 2.17681806233827047e-05 7.10775216461456694e-10 0.00000000000000000e+00
3.67282300498084991e-05 3.40509712841718937e-05 1.73922254376179808e-09 0.00000000000000000e+00
3.71535229097172778e-05 2.61480354439846963e-05 1.02557062842123514e-09 0.00000000000000000e+00
3.75837404288444329e-05 2.33134525144951255e-05 8.15281842037052229e-10 0.00000000000000000e+00
3.80189396320561237e-05 1.59329018312170945e-05 3.80788067744219916e-10 0.00000000000000000e+00
3.84591782045353556e-05 2.35876824967728993e-05 8.34574742647475887e-10 2.22044604925031308e-16
3.89045144994280457e-05 1.01843797917222645e-05 1.55582879912685712e-10 0.00000000000000000e+00
3.93550075455777204e-05 1.23078795555287002e-05 2.27226681914771689e-10 0.00000000000000000e+00
3.98107170553496946e-05 1.80974585684001710e-05 4.91279794623267207e-10 0.00000000000000000e+00
4.02717034325459508e-05 3.01974748495581480e-06 1.36785027748942412e-11 0.00000000000000000e+00
4.07380277804113012e-05 1.67695062429640274e-05 4.21826906737976515e-10 0.00000000000000000e+00
4.12097519097330423e-05 9.88771558474432766e-06 1.46650913634971403e-10 0.00000000000000000e+00
4.16869383470335519e-05 7.42895406613541809e-06 8.27841128980821850e-11 2.22044604925031308e-16
4.21696503428582224e-05 9.66292239024113542e-06 1.40058298292444761e-10 0.00000000000000000e+00
4.26579518801592571e-05 1.68635486972323889e-05 4.26571333811409659e-10 0.00000000000000000e+00
4.31519076827765029e-05 3.64883580350472414e-06 1.99712468784696284e-11 0.00000000000000000e+00
4.36515832240165662e-05 8.56940134053019165e-06 1.10152331700419381e-10 0.00000000000000000e+00
4.41570447353312071e-05 6.17573328876019900e-06 5.72096814366318540e-11 2.22044604925031308e-16
4.46683592150963482e-05 9.58666203998426170e-06 1.37856615012310613e-10 0.00000000000000000e+00
4.51855944374922599e-05 3.22243169541547303e-05 1.55762669429293510e-09 0.00000000000000000e+00
4.57088189614875164e-05 1.78194636837325504e-05 4.76297223883648257e-10 0.00000000000000000e+00
4.62381021399260338e-05 1.77584104523731412e-05 4.73044714510706399e-10 0.00000000000000000e+00
4.67735141287198094e-05 1.96535394071384317e-05 5.79388759192056568e-10 0.00000000000000000e+00
4.73151258961480295e-05 3.21704675321221600e-06 1.55241375310311014e-11 2.22044604925031308e-16
4.78630092322638036e-05 6.97590182030527473e-06 7.29946103561474047e-11 0.00000000000000000e+00
4.84172367584098887e-05 3.74642148259773933e-06 2.10534922828742310e-11 0.00000000000000000e+00
4.89778819368446626e-05 2.22708891084444360e-05 7.43994310603568465e-10 2.22044604925031308e-16
4.95450190804790528e-05 1.98145382419578908e-05 5.88920134880766000e-10 2.22044604925031308e-16
5.01187233627272514e-05 1.49016408987900917e-05 3.33090000026459165e-10 0.00000000000000000e+00
5.06990708274704453e-05 2.78417075505466016e-06 1.16274767592017270e-11 2.22044604925031308e-16
5.12861383991364809e-05 8.40434351334629071e-07 1.05937481009732437e-12 0.00000000000000000e+00
5.18800038928960946e-05 1.84364604969289303e-05 5.09857822628134727e-10 2.22044604925031308e-16
5.24807460249772327e-05 9.54143945486318756e-06 1.36558098162709030e-10 0.00000000000000000e+00
5.30884444230987900e-05 1.42136956835514638e-05 3.03045144534053179e-10 0.00000000000000000e+00
5.37031796370253246e-05 4.91517218415005175e-06 3.62384566798823471e-11 0.00000000000000000e+00
5.43250331492433592e-05 2.34238344865023151e-05 8.23007773043116231e-10 2.22044604925031308e-16
5.49540873857624811e-05 1.59325424176071095e-05 3.80770970309640688e-10 0.00000000000000000e+00
5.55904257270403734e-05 7.85355507404439379e-06 9.25177712218783199e-11 0.00000000000000000e+00
5.62341325190349070e-05 4.35475814952734908e-06 2.84460233146432984e-11 0.00000000000000000e+00
5.68852930843841292e-05 8.89115453772681974e-06 1.18579257524231707e-10 2.22044604925031308e-16
5.75439937337156641e-05 1.85938314409828109e-05 5.18598830545613509e-10 0.00000000000000000e+00
5.82103217770870991e-05 4.92001607454994883e-06 3.63096219757608196e-11 0.00000000000000000e+00
5.88843655355588400e-05 1.29034118871995673e-05 2.49748222103107764e-10 0.00000000000000000e+00
5.95662143529010959e-05 1.26785919871696962e-05 2.41121123067955523e-10 0.00000000000000000e+00
6.02559586074358060e-05 5.71643368629803916e-06 4.90164575595031238e-11 0.00000000000000000e+00
6.09536897240169382e-05 3.34187976447353208e-06 1.67520441962665245e-11 0.00000000000000000e+00
6.16595001861482242e-05 3.28549329500216203e-05 1.61918767282998033e-09 0.00000000000000000e+00
6.23734835482419144e-05 2.93803797652980592e-05 1.29482280453174781e-09 2.22044604925031308e-16
6.30957344480192930e-05 2.29778658024093474e-05 7.91967380564528867e-10 2.22044604925031308e-16
6.38263486190548295e-05 4.67679973421564199e-05 3.28091964707510897e-09 1.11022302462515654e-16
6.45654229034654911e-05 5.52231653161427971e-06 4.57440751944204749e-11 0.00000000000000000e+00
6.53130552647472899e-05 2.51774204065302598e-05 9.50861722692764033e-10 1.11022302462515654e-16
6.60693448007596473e-05 3.55444181436848083e-05 1.89513105208760635e-09 1.11022302462515654e-16
6.68343917568614928e-05 1.92324746683958381e-05 5.54828516463601318e-10 1.11022302462515654e-16
6.76082975391981887e-05 4.45932847470409399e-05 2.98288582722960882e-09 2.22044604925031308e-16
6.83911647281429267e-05 4.93232521059372431e-06 3.64916985517993453e-11 0.00000000000000000e+00
6.91830970918936255e-05 1.72355032639348593e-05 4.45596337605991266e-10 1.11022302462515654e-16
6.99841996002273099e-05 2.26703640349157354e-05 7.70923880288876262e-10 1.11022302462515654e-16
7.07945784384137313e-05 5.16085445823044608e-06 3.99515975857411831e-11 0.00000000000000000e+00
7.16143410212902767e-05 3.25277952157865258e-05 1.58710333764133793e-09 0.00000000000000000e+00
7.24435960074990617e-05 2.08597459634418669e-05 6.52688902924580816e-10 1.11022302462515654e-16
7.32824533138904473e-05 2.55650330194256981e-05 9.80364678326850481e-10 0.00000000000000000e+00
7.41310241300917631e-05 1.39738508133646633e-05 2.92904145382522074e-10 0.00000000000000000e+00
7.49894209332455856e-05 1.96598239692313825e-05 5.79766679109638972e-10 0.00000000000000000e+00
7.58577575029183583e-05 1.75992373656619350e-05 4.64602467609154246e-10 1.11022302462515654e-16
7.67361489361818606e-05 7.84976717271845814e-06 9.24283982683959948e-11 2.22044604925031308e-16
7.76247116628691117e-05 1.62828427969774481e-05 3.97698540766100450e-10 0.00000000000000000e+00
7.85235634610071076e-05 1.38434027574518836e-07 2.87547763377915544e-14 1.11022302462515654e-16
7.94328234724282208e-05 2.01078003223553736e-05 6.06489525267761564e-10 0.00000000000000000e+00
8.03526122185617680e-05 1.77439460380401925e-06 4.72266670215049089e-12 0.00000000000000000e+00
8.12830516164099454e-05 2.20014800762502460e-05 7.26103177584036530e-10 0.00000000000000000e+00
8.22242649947071172e-05 3.86844268751573850e-06 2.24473772902911151e-11 0.00000000000000000e+00
8.31763771102670904e-05 2.34478960963180327e-05 8.24712187430520771e-10 1.11022302462515654e-16
8.41395141645194750e-05 7.99051462274658064e-06 9.57721679739620413e-11 0.00000000000000000e+00
8.51138038202375950e-05 1.69739108404343142e-05 4.32172853059853423e-10 2.22044604925031308e-16
8.60993752184599845e-05 9.22440926065526412e-06 1.27634236513074484e-10 1.11022302462515654e-16
8.70963589956081372e-05 2.20840747138240090e-05 7.31564808731377525e-10 2.22044604925031308e-16
8.81048873008014727e-05 1.12596752601668015e-05 1.90171212111067689e-10 0.00000000000000000e+00
8.91250938133745878e-05 1.30780259555152156e-05 2.56553334132547661e-10 0.00000000000000000e+00
9.01571137605957084e-05 1.86790132761238681e-05 5.23361687321255431e-10 1.11022302462515654e-16
9.12010839355909637e-05 3.42077485226965905e-07 1.75637282495699765e-13 0.00000000000000000e+00
9.22571427154762855e-05 1.41241195910080108e-05 2.99237523648798742e-10 0.00000000000000000e+00
9.33254300796990458e-05 5.26297693148602974e-06 4.15483203397570833e-11 0.00000000000000000e+00
9.44060876285922660e-05 1.77057872492447643e-05 4.70245287154114067e-10 1.11022302462515654e-16
9.54992586021436883e-05 1.93166157536062144e-06 5.59707835634526418e-12 0.00000000000000000e+00
9.66050878989814022e-05 1.20642920742319859e-05 2.18321583034253308e-10 0.00000000000000000e+00
9.77237220955811097e-05 2.54749153993927280e-06 9.73465752451829758e-12 0.00000000000000000e+00
9.88553094656939032e-05 8.14000549720361732e-06 9.93897186774006514e-11 0.00000000000000000e+00
1.00000000000000005e-04 9.76562499999111822e-06 1.43051570589136645e-10 0.00000000000000000e+00
1.01157945425989822e-04 1.20965110356197059e-05 2.19487539254714648e-10 0.00000000000000000e+00
1.02329299228075358e-04 2.13686985304217814e-05 6.84936773964750500e-10 0.00000000000000000e+00
1.03514216667934312e-04 1.19567123582076107e-05 2.14445350366077037e-10 0.00000000000000000e+00
1.04712854805089853e-04 1.09067231400805653e-05 1.78434267361637922e-10 2.22044604925031308e-16
1.05925372517728971e-04 1.30434935241563466e-05 2.55200194310134520e-10 2.22044604925031308e-16
1.07151930523760697e-04 3.94234948664085039e-06 2.33132402271962746e-11 2.22044604925031308e-16
1.08392691402120386e-04 8.09106158627947991e-06 9.81976722158606208e-11 0.00000000000000000e+00
1.09647819614318515e-04 1.79892533362924212e-05 4.85422591012252269e-10 0.00000000000000000e+00
1.10917481526240087e-04 1.10427080997066440e-05 1.82912796020673341e-10 0.00000000000000000e+00
1.12201845430196301e-04 1.71992518405161832e-06 4.43733938482182566e-12 1.11022302462515654e-16
1.13501081567231427e-04 1.09808398320865308e-05 1.80868875432338427e-10 0.00000000000000000e+00
1.14815362149688172e-04 2.51557586117279186e-06 9.49207379363770087e-12 2.22044604925031308e-16
1.16144861384034377e-04 1.36503469445603542e-05 2.79499312583197934e-10 0.00000000000000000e+00
1.17489755493953028e-04 1.78451984882421755e-05 4.77679562571609040e-10 2.22044604925031308e-16
1.18850222743701890e-04 1.00524388191303160e-05 1.51577750351350460e-10 2.22044604925031308e-16
1.20226443461741311e-04 9.64236445799571129e-07 1.39477318583658416e-12 0.00000000000000000e+00
1.21618600064636787e-04 1.52095572536481427e-06 3.46989104116346425e-12 0.00000000000000000e+00
1.23026877081238106e-04 2.29147409240848532e-05 7.87634069077114418e-10 1.11022302462515654e-16
1.24451461177138448e-04 3.30158701182803327e-05 1.63508939721168645e-09 0.00000000000000000e+00
1.25892541179416608e-04 5.58386607146799108e-05 4.67684713179039591e-09 1.11022302462515654e-16
1.27350308101666283e-04 4.13608888598648861e-05 2.56611998317168855e-09 0.00000000000000000e+00
1.28824955169313501e-04 2.87676912855694411e-05 1.24138199719681097e-09 1.11022302462515654e-16
1.30316677845230010e-04 4.99561445033158691e-06 3.74342778997061032e-11 0.00000000000000000e+00
1.31825673855640740e-04 3.73193487008816049e-05 2.08912664945160031e-09 0.00000000000000000e+00
1.33352143216332395e-04 3.09751329724550217e-05 1.43917355810430081e-09 0.00000000000000000e+00
1.34896288259165334e-04 3.67464227457592330e-05 2.02547412175846375e-09 2.22044604925031308e-16
